fuse 423 0.201
fuse 424 0.181
fuse 425 0.184
fuse 426 0.201
fuse 427 0.181
fuse 428 0.184
fuse 429 0.175
fuse 430 0.179
start 430 1777163664621
extract 42 0.864 45877
vb 42 0.096 0
gen 42 2.758
fuse 431 0.195
fuse 432 0.181
fuse 433 0.182
fuse 434 0.179
fuse 435 0.192
fuse 436 0.181
fuse 437 0.183
fuse 438 0.179
fuse 439 0.172
fuse 440 0.175
start 440 1777163665011
extract 43 0.903 47102
vb 43 0.096 0
gen 43 2.807
fuse 441 0.198
fuse 442 0.192
fuse 443 0.183
fuse 444 0.177
fuse 445 0.184
fuse 446 0.176
fuse 447 0.173
fuse 448 0.186
fuse 449 0.19
fuse 450 0.192
start 450 1777163665406
extract 44 0.993 45481
vb 44 0.16 0
gen 44 2.791
fuse 451 0.205
fuse 452 0.21
fuse 453 0.187
fuse 454 0.19
fuse 455 0.198
fuse 456 0.173
fuse 457 0.175
fuse 458 0.201
fuse 459 0.167
fuse 460 0.17
start 460 1777163665804
extract 45 0.97 45749
vb 45 0.093 0
gen 45 2.227
fuse 461 0.195
fuse 462 0.189
fuse 463 0.164
fuse 464 0.167
fuse 465 0.177
fuse 466 0.18
fuse 467 0.164
fuse 468 0.177
fuse 469 0.166
fuse 470 0.163
start 470 1777163666202
extract 46 0.856 45747
vb 46 0.096 0
gen 46 2.761
fuse 471 0.212
fuse 472 0.182
fuse 473 0.184
fuse 474 0.186
fuse 475 0.185
fuse 476 0.176
fuse 477 0.175
fuse 478 0.172
fuse 479 0.173
fuse 480 0.166
start 480 1777163666598
extract 47 0.925 50141
vb 47 0.098 0
gen 47 2.998
fuse 481 0.218
fuse 482 0.193
fuse 483 0.174
fuse 484 0.169
fuse 485 0.18
fuse 486 0.168
fuse 487 0.163
fuse 488 0.175
fuse 489 0.193
fuse 490 0.164
start 490 1777163666996
extract 48 0.892 49837
vb 48 0.093 0
gen 48 2.967
fuse 491 0.194
fuse 492 0.189
fuse 493 0.175
fuse 494 0.167
fuse 495 0.178
fuse 496 0.171
fuse 497 0.167
fuse 498 0.167
fuse 499 0.162
fuse 500 0.174
start 500 1777163667392
extract 49 0.974 50442
vb 49 0.095 0
gen 49 2.45
fuse 501 0.201
fuse 502 0.181
fuse 503 0.176
fuse 504 0.175
fuse 505 0.182
fuse 506 0.168
fuse 507 0.173
fuse 508 0.187
fuse 509 0.168
fuse 510 0.162
start 510 1777163667788
extract 50 0.874 49355
vb 50 0.09 0
gen 50 3.323
fuse 511 0.186
fuse 512 0.186
fuse 513 0.173
fuse 514 0.187
fuse 515 0.172
fuse 516 0.195
fuse 517 0.168
fuse 518 0.169
fuse 519 0.184
fuse 520 0.167
start 520 1777163668178
extract 51 0.789 39205
vb 51 0.072 0
gen 51 2.399
fuse 521 0.184
fuse 522 0.172
fuse 523 0.175
fuse 524 0.176
fuse 525 0.168
fuse 526 0.19
fuse 527 0.181
fuse 528 0.174
fuse 529 0.183
fuse 530 0.173
start 530 1777163668589
extract 52 0.809 33570
vb 52 0.076 0
gen 52 2.056
fuse 531 0.19
fuse 532 0.192
fuse 533 0.174
fuse 534 0.168
fuse 535 0.172
fuse 536 0.192
fuse 537 0.167
fuse 538 0.173
fuse 539 0.172
fuse 540 0.172
start 540 1777163668998
extract 53 0.747 31851
vb 53 0.071 0
gen 53 1.955
fuse 541 0.189
fuse 542 0.171
fuse 543 0.172
fuse 544 0.169
fuse 545 0.17
fuse 546 0.2
fuse 547 0.168
fuse 548 0.189
fuse 549 0.177
fuse 550 0.182
start 550 1777163669395
extract 54 0.779 30629
vb 54 0.053 0
gen 54 1.622
fuse 551 0.183
fuse 552 0.174
fuse 553 0.168
fuse 554 0.173
fuse 555 0.176
fuse 556 0.173
fuse 557 0.164
fuse 558 0.175
fuse 559 0.167
fuse 560 0.163
start 560 1777163669786
extract 55 0.689 28490
vb 55 0.047 0
gen 55 1.431
fuse 561 0.191
fuse 562 0.173
fuse 563 0.172
fuse 564 0.173
fuse 565 0.171
fuse 566 0.162
fuse 567 0.17
fuse 568 0.178
fuse 569 0.17
fuse 570 0.184
start 570 1777163670195
extract 56 0.754 32668
vb 56 0.069 0
gen 56 1.622
fuse 571 0.186
fuse 572 0.173
fuse 573 0.168
fuse 574 0.17
fuse 575 0.215
fuse 576 0.196
fuse 577 0.173
fuse 578 0.192
fuse 579 0.177
fuse 580 0.185
start 580 1777163670608
extract 57 0.776 35956
vb 57 0.076 0
gen 57 1.78
fuse 581 0.19
fuse 582 0.187
fuse 583 0.175
fuse 584 0.171
fuse 585 0.175
fuse 586 0.166
fuse 587 0.18
fuse 588 0.172
fuse 589 0.236
fuse 590 0.167
start 590 1777163671005
extract 58 0.82 44619
vb 58 0.072 0
gen 58 2.155
fuse 591 0.192
fuse 592 0.188
fuse 593 0.175
fuse 594 0.173
fuse 595 0.173
fuse 596 0.178
fuse 597 0.196
fuse 598 0.169
fuse 599 0.205
fuse 600 0.186
start 600 1777163671401
extract 59 0.852 47223
vb 59 0.079 0
gen 59 2.277
fuse 601 0.194
fuse 602 0.19
fuse 603 0.183
fuse 604 0.17
fuse 605 0.18
fuse 606 0.169
fuse 607 0.191
fuse 608 0.184
fuse 609 0.162
fuse 610 0.179
start 610 1777163671800
extract 60 0.91 54644
vb 60 0.087 0
gen 60 2.612
fuse 611 0.186
fuse 612 0.184
fuse 613 0.178
fuse 614 0.169
fuse 615 0.183
fuse 616 0.168
fuse 617 0.168
fuse 618 0.165
fuse 619 0.166
fuse 620 0.185
start 620 1777163672194
extract 61 0.976 60433
vb 61 0.096 0
gen 61 2.887
fuse 621 0.193
fuse 622 0.188
fuse 623 0.171
fuse 624 0.17
fuse 625 0.175
fuse 626 0.197
fuse 627 0.17
fuse 628 0.171
fuse 629 0.173
fuse 630 0.172
start 630 1777163672589
extract 62 0.955 59666
vb 62 0.1 0
gen 62 3.528
fuse 631 0.193
fuse 632 0.193
fuse 633 0.184
fuse 634 0.17
fuse 635 0.177
fuse 636 0.175
fuse 637 0.166
fuse 638 0.198
fuse 639 0.187
fuse 640 0.181
start 640 1777163672988
extract 63 3.057 68552
vb 63 0.112 0
gen 63 3.248
fuse 641 0.19
fuse 642 0.191
fuse 643 0.181
fuse 644 0.177
fuse 645 0.18
fuse 646 0.204
fuse 647 0.187
fuse 648 0.175
fuse 649 0.175
fuse 650 0.19
start 650 1777163673385
extract 64 3.718 80287
vb 64 0.135 0
gen 64 3.775
fuse 651 0.199
fuse 652 0.19
fuse 653 0.192
fuse 654 0.183
fuse 655 0.192
fuse 656 0.194
fuse 657 0.191
fuse 658 0.173
fuse 659 0.18
fuse 660 0.191
start 660 1777163673782
extract 65 1.27 79960
vb 65 0.143 0
gen 65 3.748
fuse 661 0.196
fuse 662 0.202
fuse 663 0.208
fuse 664 0.202
fuse 665 0.196
fuse 666 0.192
fuse 667 0.211
fuse 668 0.181
fuse 669 0.18
fuse 670 0.184
start 670 1777163674179
extract 66 1.286 75485
vb 66 0.135 0
gen 66 3.574
fuse 671 0.208
fuse 672 0.199
fuse 673 0.182
fuse 674 0.176
fuse 675 0.181
fuse 676 0.181
fuse 677 0.177
fuse 678 0.179
fuse 679 0.196
fuse 680 0.181
start 680 1777163674575
extract 67 1.138 72113
vb 67 0.127 0
gen 67 3.431
fuse 681 0.198
fuse 682 0.198
fuse 683 0.18
fuse 684 0.179
fuse 685 0.182
fuse 686 0.19
fuse 687 0.196
fuse 688 0.175
fuse 689 0.176
fuse 690 0.188
start 690 1777163674972
extract 68 1.118 71504
vb 68 0.13 0
gen 68 4.646
fuse 691 0.198
fuse 692 0.194
fuse 693 0.183
fuse 694 0.173
fuse 695 0.184
fuse 696 0.179
fuse 697 0.179
fuse 698 0.177
fuse 699 0.173
fuse 700 0.174
start 700 1777163675366
extract 69 1.057 67913
vb 69 0.122 0
gen 69 4.047
fuse 701 0.193
fuse 702 0.195
fuse 703 0.202
fuse 704 0.197
fuse 705 0.193
fuse 706 0.198
fuse 707 0.185
fuse 708 0.185
fuse 709 0.182
fuse 710 0.175
start 710 1777163675765
extract 70 1.051 66234
vb 70 0.113 0
gen 70 4.161
fuse 711 0.208
fuse 712 0.19
fuse 713 0.178
fuse 714 0.178
fuse 715 0.194
fuse 716 0.178
fuse 717 0.171
fuse 718 0.182
fuse 719 0.181
fuse 720 0.175
start 720 1777163676157
extract 71 1.028 64410
vb 71 0.106 0
gen 71 3.764
fuse 721 0.211
fuse 722 0.199
fuse 723 0.178
fuse 724 0.173
fuse 725 0.175
fuse 726 0.181
fuse 727 0.167
fuse 728 0.176
fuse 729 0.173
fuse 730 0.182
start 730 1777163676552
extract 72 1.169 64834
vb 72 0.105 0
gen 72 3.069
fuse 731 0.213
fuse 732 0.195
fuse 733 0.179
fuse 734 0.179
fuse 735 0.177
fuse 736 0.181
fuse 737 0.163
fuse 738 0.173
fuse 739 0.187
fuse 740 0.163
start 740 1777163676949
extract 73 1.049 62386
vb 73 0.097 0
gen 73 3.679
fuse 741 0.197
fuse 742 0.19
fuse 743 0.17
fuse 744 0.189
fuse 745 0.174
fuse 746 0.175
fuse 747 0.175
fuse 748 0.175
fuse 749 0.18
fuse 750 0.166
start 750 1777163677348
extract 74 1.023 59105
vb 74 0.091 0
gen 74 2.914
fuse 751 0.197
fuse 752 0.178
fuse 753 0.185
fuse 754 0.168
fuse 755 0.173
fuse 756 0.176
fuse 757 0.175
fuse 758 0.17
fuse 759 0.177
fuse 760 0.176
start 760 1777163677744
extract 75 0.972 57724
vb 75 0.093 0
gen 75 2.743
fuse 761 0.195
fuse 762 0.189
fuse 763 0.175
fuse 764 0.171
fuse 765 0.168
fuse 766 0.168
fuse 767 0.173
fuse 768 0.177
fuse 769 0.166
fuse 770 0.233
start 770 1777163678140
extract 76 0.905 52098
vb 76 0.081 0
gen 76 2.527
fuse 771 0.195
fuse 772 0.183
fuse 773 0.174
fuse 774 0.175
fuse 775 0.171
fuse 776 0.195
fuse 777 0.165
fuse 778 0.167
fuse 779 0.172
fuse 780 0.184
start 780 1777163678537
extract 77 0.989 47370
vb 77 0.08 0
gen 77 2.346
fuse 781 0.191
fuse 782 0.187
fuse 783 0.179
fuse 784 0.18
fuse 785 0.179
fuse 786 0.185
fuse 787 0.176
fuse 788 0.168
fuse 789 0.185
fuse 790 0.185
start 790 1777163678936
extract 78 0.822 41627
vb 78 0.067 0
gen 78 2.028
fuse 791 0.185
fuse 792 0.191
fuse 793 0.177
fuse 794 0.178
fuse 795 0.175
fuse 796 0.2
fuse 797 0.17
fuse 798 0.173
fuse 799 0.191
fuse 800 0.188
start 800 1777163679332
extract 79 0.811 41490
vb 79 0.066 0
gen 79 2.035
fuse 801 0.185
fuse 802 0.171
fuse 803 0.176
fuse 804 0.176
fuse 805 0.211
fuse 806 0.192
fuse 807 0.184
fuse 808 0.183
fuse 809 0.173
fuse 810 0.177
start 810 1777163679731
extract 80 0.875 44035
vb 80 0.072 0
gen 80 2.141
fuse 811 0.191
fuse 812 0.188
fuse 813 0.18
fuse 814 0.174
fuse 815 0.172
fuse 816 0.171
fuse 817 0.172
fuse 818 0.167
fuse 819 0.174
fuse 820 0.168
start 820 1777163680130
extract 81 0.88 48177
vb 81 0.077 0
gen 81 2.347
fuse 821 0.193
fuse 822 0.185
fuse 823 0.174
fuse 824 0.174
fuse 825 0.172
fuse 826 0.189
fuse 827 0.165
fuse 828 0.172
fuse 829 0.174
fuse 830 0.182
start 830 1777163680525
extract 82 1.113 61297
vb 82 0.095 0
gen 82 2.928
fuse 831 0.195
fuse 832 0.195
fuse 833 0.192
fuse 834 0.18
fuse 835 0.187
fuse 836 0.19
fuse 837 0.179
fuse 838 0.18
fuse 839 0.184
fuse 840 0.172
start 840 1777163680928
extract 83 1.084 69090
vb 83 0.11 0
gen 83 3.361
fuse 841 0.197
fuse 842 0.19
fuse 843 0.185
fuse 844 0.181
fuse 845 0.193
fuse 846 0.21
fuse 847 0.178
fuse 848 0.175
fuse 849 0.173
fuse 850 0.174
start 850 1777163681324
extract 84 3.639 81326
vb 84 0.125 0
gen 84 3.99
fuse 851 0.207
fuse 852 0.198
fuse 853 0.177
fuse 854 0.187
fuse 855 0.192
fuse 856 0.185
fuse 857 0.175
fuse 858 0.184
fuse 859 0.176
fuse 860 0.181
start 860 1777163681720
extract 85 1.681 91756
vb 85 0.147 0
gen 85 4.687
fuse 861 0.201
fuse 862 0.197
fuse 863 0.183
fuse 864 0.181
fuse 865 0.182
fuse 866 0.218
fuse 867 0.191
fuse 868 0.174
fuse 869 0.201
fuse 870 0.185
start 870 1777163682116
extract 86 1.93 97452
vb 86 0.158 0
gen 86 4.935
fuse 871 0.209
fuse 872 0.206
fuse 873 0.21
fuse 874 0.19
fuse 875 0.19
fuse 876 0.181
fuse 877 0.177
fuse 878 0.175
fuse 879 0.173
fuse 880 0.176
start 880 1777163682512
extract 87 3.437 103915
vb 87 0.207 0
gen 87 5.267
fuse 881 0.209
fuse 882 0.198
fuse 883 0.197
fuse 884 0.189
fuse 885 0.192
fuse 886 0.218
fuse 887 0.181
fuse 888 0.198
fuse 889 0.181
fuse 890 0.189
start 890 1777163682911
extract 88 1.449 92880
vb 88 0.158 0
gen 88 4.645
fuse 891 0.204
fuse 892 0.199
fuse 893 0.199
fuse 894 0.183
fuse 895 0.182
fuse 896 0.202
fuse 897 0.18
fuse 898 0.18
fuse 899 0.176
fuse 900 0.178
start 900 1777163683309
extract 89 1.386 87083
vb 89 0.148 0
gen 89 4.302
fuse 901 0.205
fuse 902 0.2
fuse 903 0.184
fuse 904 0.184
fuse 905 0.185
fuse 906 0.183
fuse 907 0.191
fuse 908 0.201
fuse 909 0.202
fuse 910 0.192
start 910 1777163683706
extract 90 1.445 82178
vb 90 0.287 0
gen 90 4.64
fuse 911 0.208
fuse 912 0.208
fuse 913 0.187
fuse 914 0.192
fuse 915 0.185
fuse 916 0.187
fuse 917 0.192
fuse 918 0.182
fuse 919 0.189
fuse 920 0.181
start 920 1777163684102
extract 91 1.26 78816
vb 91 0.134 0
gen 91 4.81
fuse 921 0.202
fuse 922 0.195
fuse 923 0.189
