fuse 0 3.34
fuse 1 0.18
fuse 2 0.196
fuse 3 0.196
fuse 4 0.194
fuse 5 0.185
fuse 6 0.185
fuse 7 0.18
fuse 8 0.205
fuse 9 0.199
fuse 10 0.194
fuse 11 0.187
fuse 12 0.196
fuse 13 0.178
fuse 14 0.193
fuse 15 0.194
start 15 1777163936880
extract 0 2.546 57172
vb 0 0.122 0
gen 0 3.791
fuse 16 0.2
fuse 17 0.193
fuse 18 0.176
fuse 19 0.18
fuse 20 0.187
fuse 21 0.19
fuse 22 0.265
fuse 23 0.187
fuse 24 0.204
fuse 25 0.192
fuse 26 0.2
fuse 27 0.209
fuse 28 0.194
fuse 29 0.191
fuse 30 0.206
start 30 1777163937554
extract 1 3.117 59788
vb 1 0.149 0
gen 1 3.874
fuse 31 0.199
fuse 32 0.199
fuse 33 0.189
fuse 34 0.176
fuse 35 0.186
fuse 36 0.202
fuse 37 0.185
fuse 38 0.192
fuse 39 0.194
fuse 40 0.178
fuse 41 0.187
fuse 42 0.187
fuse 43 0.188
fuse 44 0.194
fuse 45 0.187
start 45 1777163938176
extract 2 2.892 63607
vb 2 0.12 0
gen 2 4.03
fuse 46 0.205
fuse 47 0.186
fuse 48 0.202
fuse 49 0.188
fuse 50 0.189
fuse 51 0.209
fuse 52 0.2
fuse 53 0.182
fuse 54 0.195
fuse 55 0.186
fuse 56 0.186
fuse 57 0.201
fuse 58 0.208
fuse 59 0.196
fuse 60 0.196
start 60 1777163938787
extract 3 1.026 60614
vb 3 0.118 0
gen 3 3.211
fuse 61 0.195
fuse 62 0.209
fuse 63 0.179
fuse 64 0.178
fuse 65 0.189
fuse 66 0.19
fuse 67 0.191
fuse 68 0.188
fuse 69 0.192
fuse 70 0.188
fuse 71 0.184
fuse 72 0.19
fuse 73 0.189
fuse 74 0.191
fuse 75 0.186
start 75 1777163939399
extract 4 1.038 62552
vb 4 0.139 0
gen 4 4.007
fuse 76 0.197
fuse 77 0.202
fuse 78 0.188
fuse 79 0.189
fuse 80 0.185
fuse 81 0.185
fuse 82 0.193
fuse 83 0.19
fuse 84 0.179
fuse 85 0.195
fuse 86 0.181
fuse 87 0.195
fuse 88 0.192
fuse 89 0.197
fuse 90 0.265
start 90 1777163940005
extract 5 2.974 66015
vb 5 0.119 0
gen 5 4.397
fuse 91 0.199
fuse 92 0.195
fuse 93 0.182
fuse 94 0.178
fuse 95 0.202
fuse 96 0.192
fuse 97 0.201
fuse 98 0.184
fuse 99 0.19
fuse 100 0.199
fuse 101 0.198
fuse 102 0.196
fuse 103 0.188
fuse 104 0.203
fuse 105 0.181
start 105 1777163940620
extract 6 1.096 60388
vb 6 0.109 0
gen 6 3.115
fuse 106 0.209
fuse 107 0.193
fuse 108 0.179
fuse 109 0.181
fuse 110 0.2
fuse 111 0.197
fuse 112 0.189
fuse 113 0.193
fuse 114 0.194
fuse 115 0.204
fuse 116 0.189
fuse 117 0.196
fuse 118 0.201
fuse 119 0.191
fuse 120 0.189
start 120 1777163941231
extract 7 1.01 58054
vb 7 0.104 0
gen 7 3.764
fuse 121 0.199
fuse 122 0.192
fuse 123 0.209
fuse 124 0.192
fuse 125 0.187
fuse 126 0.183
fuse 127 0.188
fuse 128 0.184
fuse 129 0.198
fuse 130 0.192
fuse 131 0.201
fuse 132 0.206
fuse 133 0.202
fuse 134 0.193
fuse 135 0.188
start 135 1777163941846
extract 8 0.943 55806
vb 8 0.101 0
gen 8 3.571
fuse 136 0.19
fuse 137 0.193
fuse 138 0.184
fuse 139 0.172
fuse 140 0.181
fuse 141 0.174
fuse 142 0.18
fuse 143 0.188
fuse 144 0.184
fuse 145 0.184
fuse 146 0.185
fuse 147 0.19
fuse 148 0.188
fuse 149 0.194
fuse 150 0.195
start 150 1777163942451
extract 9 0.971 53565
vb 9 0.096 0
gen 9 3.343
fuse 151 0.203
fuse 152 0.182
fuse 153 0.179
fuse 154 0.189
fuse 155 0.182
fuse 156 0.174
fuse 157 0.175
fuse 158 0.173
fuse 159 0.188
fuse 160 0.182
fuse 161 0.187
fuse 162 0.198
fuse 163 0.178
fuse 164 0.177
fuse 165 0.185
start 165 1777163943058
extract 10 0.845 42999
vb 10 0.081 0
gen 10 3.024
fuse 166 0.192
fuse 167 0.172
fuse 168 0.174
fuse 169 0.171
fuse 170 0.182
fuse 171 0.178
fuse 172 0.178
fuse 173 0.185
fuse 174 0.183
fuse 175 0.181
fuse 176 0.175
fuse 177 0.179
fuse 178 0.185
fuse 179 0.173
fuse 180 0.184
start 180 1777163943677
extract 11 0.812 32643
vb 11 0.065 0
gen 11 2.325
fuse 181 0.185
fuse 182 0.185
fuse 183 0.178
fuse 184 0.177
fuse 185 0.174
fuse 186 0.177
fuse 187 0.179
fuse 188 0.176
fuse 189 0.174
fuse 190 0.187
fuse 191 0.199
fuse 192 0.182
fuse 193 0.18
fuse 194 0.183
fuse 195 0.165
start 195 1777163944287
extract 12 0.881 41739
vb 12 0.109 0
gen 12 3.172
fuse 196 0.198
fuse 197 0.25
fuse 198 0.179
fuse 199 0.183
fuse 200 0.188
fuse 201 0.181
fuse 202 0.18
fuse 203 0.187
fuse 204 0.192
fuse 205 0.179
fuse 206 0.179
fuse 207 0.181
fuse 208 0.195
fuse 209 0.186
fuse 210 0.188
start 210 1777163944898
extract 13 0.969 56246
vb 13 0.102 0
gen 13 3.822
fuse 211 0.189
fuse 212 0.182
fuse 213 0.196
fuse 214 0.173
fuse 215 0.179
fuse 216 0.174
fuse 217 0.186
fuse 218 0.194
fuse 219 0.182
fuse 220 0.183
fuse 221 0.185
fuse 222 0.192
fuse 223 0.177
fuse 224 0.181
fuse 225 0.183
start 225 1777163945503
extract 14 1.012 59308
vb 14 0.103 0
gen 14 3.755
fuse 226 0.2
fuse 227 0.194
fuse 228 0.186
fuse 229 0.184
fuse 230 0.18
fuse 231 0.18
fuse 232 0.185
fuse 233 0.189
fuse 234 0.197
fuse 235 0.18
fuse 236 0.193
fuse 237 0.186
fuse 238 0.189
fuse 239 0.195
fuse 240 0.194
start 240 1777163946109
extract 15 0.976 58179
vb 15 0.101 0
gen 15 3.744
fuse 241 0.203
fuse 242 0.19
fuse 243 0.184
fuse 244 0.177
fuse 245 0.188
fuse 246 0.176
fuse 247 0.188
fuse 248 0.196
fuse 249 0.187
fuse 250 0.187
fuse 251 0.186
fuse 252 0.192
fuse 253 0.188
fuse 254 0.182
fuse 255 0.211
start 255 1777163946723
extract 16 0.947 56336
vb 16 0.095 0
